,article_name,no_footnotes,primary_sources,refimprove,original_research,advert,notability,file_name,file_name_with_suffix,word_cnt,char_cnt,sentence_cnt,max_sentence_words_len,words_per_paragraph_avg,abstract_chars_len,abstract_words_len,std_dev_sections_chars_len,std_dev_sections_words_len,max_section_chars_len,max_section_words_len,min_section_chars_len,min_section_words_len,file_cnt,section_cnt,sub_section_cnt,image_cnt,images_per_section,ref_cnt,ref_per_sect,table_cnt,external_links_cnt,ext_link_per_sect,passive_sentence_count,questions_count,long_phrase_rate,short_phrase_rate,auxVerbs_count,conjunctions_count,conjunctions_rate,bgn_phrase_pronoun,bgn_phrase_article,bgn_phrase_conjunction,bgn_phrase_subordinating_conjunction,bgn_phrase_inter_pronoun,bgn_phrase_preposition,nominalization_count,nominalization_rate,preposition_count,preposition_rate,to_be_count,to_be_rate,pronouns_count,ARI,coleman_liau,flesh,Kincaid,fog,Lix,Smog,age,age_per_review_30_days,avg_edit_per_usr,ip_count,review_count,user_count,occasional_usr_rvw_rate,rev_porc_Last3Months,Most_active_users_rvw_rate,std_dev_edit_per_usr,Reviews_per_day,section_cnt_include_abstract,subsection_per_section_avg,citation_count_per_text_length,links_per_text_length
857,William_McElcheran,0,0,1,0,0,0,24365,24365.txt,486,2624,35,39,22.09090909090909,101,13,708.6752900071136,114.31340934271692,1823,291,102,13,11.0,4.0,0.0,11.0,2.75,6.0,1.5,5.0,11.0,2.75,4,1,0.0,0.9714285714285714,4,99,0.2037037037037037,2,10,8,0,1,5,6,0.012345679012345678,78,0.16049382716049382,7,0.01440329218106996,17,10.942980599647264,13.840658436213989,192.06946953728803,-12.189199036434808,5.681012245307637,44.544150499706056,17.07124727947029,3130.0,30.0,1.7058823529411764,6.0,87.0,51.0,0.5862068965517241,0.011494252873563218,0.16091954022988506,1.5690351435751628,0.02779552715654952,5.0,0.0,0.012345679012345678,0.022633744855967083
858,Black_Guard,0,0,1,0,0,0,31021,31021.txt,737,3846,28,78,92.125,4576,730,0.0,0.0,4583,735,4583,735,8.0,4.0,0.0,9.0,2.25,14.0,3.5,4.0,6.0,1.5,13,0,0.1111111111111111,0.7037037037037037,13,143,0.19402985074626866,4,16,7,0,0,6,5,0.0067842605156038,115,0.1560379918588874,23,0.03120759837177748,29,16.30962880403179,13.796933514246945,192.0136210276091,-12.226306116559453,5.155504000349973,55.22237836790076,20.77839780664806,5006.0,30.0,1.579710144927536,19.0,109.0,69.0,0.5871559633027523,0.01834862385321101,0.1834862385321101,1.465421760961669,0.021773871354374752,5.0,0.0,0.01899592944369064,0.008141112618724558
859,Carmo_do_Rio_Verde,1,0,0,0,0,0,11781,11781.txt,420,2073,45,24,14.482758620689655,212,39,343.8066898709215,56.191102498527286,1124,185,207,33,6.0,7.0,0.0,7.0,1.0,0.0,0.0,7.0,6.0,0.8571428571428571,5,0,0.0,1.0,6,57,0.1357142857142857,0,8,5,0,0,5,10,0.023809523809523808,46,0.10952380952380952,17,0.04047619047619048,2,6.483880952380954,10.057071428571426,189.94941787264838,-12.008631486458547,6.161454069326718,29.809523809523807,15.027745701779144,5005.0,-1.0,2.1724137931034484,1.0,63.0,29.0,0.2222222222222222,0.0,0.0,6.681149235127204,0.012587412587412588,8.0,0.0,0.0,0.014285714285714284
860,List_of_nicknames_of_European_royalty_and_nobility:_R,0,1,0,0,0,0,14048,14048.txt,1941,10145,256,31,8.0875,0,0,0.0,0.0,11917,1931,11917,1931,6.0,1.0,0.0,4.0,4.0,165.0,165.0,1.0,89.0,89.0,0,0,0.0,1.0,0,256,0.13189077794951054,0,4,4,0,0,1,3,0.0015455950540958269,243,0.125193199381762,0,0.0,37,6.978712688369392,11.028464708912928,191.8315585473793,-12.198866482373436,6.885154949268579,34.47538519126739,14.937336386313325,4659.0,-1.0,3.946428571428572,4.0,221.0,56.0,0.21266968325791846,0.027149321266968326,0.6199095022624435,18.923947381533672,0.04743507190384202,2.0,0.0,0.08500772797527048,0.04585265327150953
861,Vendor-neutral_data_centre,0,0,0,1,0,0,44444,44444.txt,156,881,9,38,26.0,390,64,61.840296103933895,10.208928554075703,390,64,255,39,4.0,4.0,0.0,5.0,1.25,0.0,0.0,2.0,3.0,0.75,0,0,0.0,0.875,0,21,0.1346153846153846,0,2,1,0,0,1,2,0.01282051282051282,14,0.08974358974358974,1,0.00641025641025641,2,13.836089743589744,15.732628205128208,193.80478218952823,-12.369565834279227,6.027419307896039,52.589743589743605,19.6332999331662,4011.0,-1.0,2.0,3.0,26.0,13.0,0.7307692307692307,0.0,0.0,1.224744871391589,0.006482174021441037,5.0,0.0,0.0,0.019230769230769232
862,WorldNow,0,0,0,0,1,0,5620,5620.txt,316,1940,16,39,45.14285714285714,816,109,184.83205590180748,30.011109054259663,933,139,496,66,7.0,1.0,0.0,8.0,8.0,17.0,17.0,5.0,17.0,17.0,2,0,0.0,0.875,5,48,0.1518987341772152,0,0,6,0,0,6,12,0.0379746835443038,34,0.10759493670886076,4,0.012658227848101266,9,17.360822784810125,18.841139240506326,194.8473822262821,-12.3928096045935,6.187654965418244,63.7373417721519,21.42213342694054,2689.0,-1.0,2.2,8.0,77.0,35.0,0.5454545454545454,0.012987012987012988,0.2207792207792208,2.8712820811817386,0.02863518036444775,2.0,0.0,0.05379746835443038,0.05379746835443038
863,The_Second_Nun's_Tale,0,0,1,0,0,0,29595,29595.txt,2712,13077,127,58,60.26666666666666,834,139,1472.0196086992396,258.9551655746179,4558,778,312,53,6.0,12.0,0.0,7.0,0.5833333333333334,27.0,2.25,4.0,10.0,0.8333333333333334,28,0,0.008064516129032258,0.8709677419354839,42,456,0.16814159292035402,13,37,23,3,2,14,24,0.008849557522123894,327,0.12057522123893805,68,0.02507374631268436,242,11.958326858755493,11.196139380530973,190.2635492595424,-12.080720486586936,4.537922184528535,43.478224513971156,17.194930890713273,5384.0,-1.0,2.0,23.0,134.0,67.0,0.5,0.00746268656716418,0.3805970149253731,4.1166150843568845,0.02488855869242199,13.0,0.0,0.00995575221238938,0.003687315634218289
864,Marc_Thuet,0,0,0,0,1,0,39200,39200.txt,286,1631,23,40,12.434782608695652,231,40,360.7806639774366,54.2787942017875,901,142,18,2,7.0,6.0,0.0,7.0,1.1666666666666667,9.0,1.5,5.0,13.0,2.1666666666666665,2,0,0.0,0.9565217391304348,2,31,0.1083916083916084,1,1,2,0,0,2,5,0.017482517482517484,25,0.08741258741258741,3,0.01048951048951049,9,11.647566129522653,15.376888111888109,192.43623778581932,-12.16492809765342,6.695588531640034,41.455761629674676,18.32261755365748,3882.0,-1.0,1.6428571428571428,13.0,69.0,42.0,0.5362318840579711,0.014492753623188406,0.08695652173913042,1.3228756555322954,0.01777434312210201,7.0,0.0,0.03146853146853147,0.045454545454545456
865,History_of_prepaid_mobile_phones,0,0,1,0,0,0,8699,8699.txt,1049,5639,45,60,55.21052631578947,403,63,1119.607157667367,174.24838593226625,3315,518,405,64,9.0,5.0,0.0,9.0,1.8,6.0,1.2,2.0,6.0,1.2,15,0,0.06818181818181818,0.8409090909090909,17,167,0.15919923736892275,1,14,5,0,0,5,16,0.015252621544327931,142,0.13536701620591038,32,0.030505243088655862,22,15.544611799597494,14.575319351763582,192.51219817013848,-12.256808999560633,5.448695495469301,54.483656392331326,20.606816861659013,3519.0,-1.0,1.5142857142857142,7.0,53.0,35.0,0.6981132075471698,0.05660377358490566,0.09433962264150944,1.0344827586206895,0.015061096902529127,6.0,0.0,0.005719733079122974,0.005719733079122974
866,"San_Francisco,_Nayarit",0,0,1,0,1,0,60732,60732.txt,1460,7987,63,60,40.55555555555557,211,40,681.5819954553713,105.23747250782257,2559,393,29,2,6.0,12.0,0.0,7.0,0.5833333333333334,2.0,0.16666666666666666,2.0,20.0,1.6666666666666667,25,0,0.08196721311475409,0.7868852459016393,28,260,0.1780821917808219,1,22,10,1,0,8,42,0.028767123287671236,191,0.13082191780821914,40,0.0273972602739726,15,15.923582409219394,15.127006849315071,192.649740774392,-12.2524046687168,5.889233326072676,56.667753859534685,21.759124763825255,3779.0,-1.0,1.6470588235294117,7.0,56.0,34.0,0.5178571428571429,0.0,0.16071428571428573,1.9779303589361017,0.014818735115109815,13.0,0.0,0.0013698630136986301,0.0136986301369863
867,Safety_(firearms),0,0,0,1,0,0,16359,16359.txt,3965,20268,154,67,69.56140350877193,1228,189,7313.690975663382,1222.1670303195058,18441,3065,209,25,8.0,5.0,13.0,9.0,1.8,46.0,9.2,1.0,16.0,3.2,61,0,0.0410958904109589,0.6986301369863014,68,597,0.15056746532156368,4,56,9,4,2,5,63,0.0158890290037831,447,0.11273644388398485,169,0.04262295081967213,42,15.519613697777634,13.142880201765445,192.0587634318045,-12.259116184116447,4.89055645025013,53.91825387727027,19.76034280404464,5122.0,-1.0,1.9827586206896552,63.0,345.0,174.0,0.5130434782608696,0.0028985507246376808,0.39130434782608703,5.712869244083921,0.06735650136665365,6.0,2.1666666666666665,0.011601513240857505,0.00403530895334174
868,Diego_Gambetta,0,0,0,0,1,0,31451,31451.txt,1166,6673,136,53,32.388888888888886,596,92,1251.3897274630315,179.33767033169582,3276,502,597,92,6.0,5.0,2.0,5.0,1.0,24.0,4.8,3.0,18.0,3.6,11,2,0.014814814814814815,0.9481481481481482,15,217,0.1861063464837049,8,8,18,0,2,17,23,0.01972555746140652,177,0.15180102915951973,22,0.018867924528301886,25,9.812021995762287,14.409236706689533,192.7854993067477,-12.208627958242412,6.143532203583269,41.592397336293004,14.909585857372106,3712.0,-1.0,2.08955223880597,13.0,140.0,67.0,0.4142857142857143,0.021428571428571432,0.2071428571428572,2.89067758779331,0.03771551724137931,6.0,0.3333333333333333,0.02058319039451115,0.015437392795883362
869,Coast_FM_Tasmania,0,1,0,0,0,0,35826,35826.txt,178,973,17,23,11.866666666666667,156,24,130.15447552812006,20.909029150106424,482,77,157,24,5.0,5.0,1.0,6.0,1.2,0.0,0.0,3.0,3.0,0.6,6,0,0.0,1.0,6,23,0.12921348314606745,0,7,0,0,0,0,1,0.005617977528089888,15,0.08426966292134831,9,0.05056179775280899,1,9.551530072703237,13.531292134831455,192.0702694954791,-12.172637331547284,5.310874510664342,40.24586913417053,14.580917366893845,3481.0,-1.0,2.6153846153846154,6.0,68.0,26.0,0.3970588235294117,0.0,0.2794117647058824,3.702242188488244,0.019534616489514503,6.0,0.16666666666666666,0.0,0.016853932584269662
870,Celebrity_Theatre,0,0,0,0,1,0,43475,43475.txt,448,2286,32,45,37.333333333333336,2017,323,661.0,104.5,2021,327,699,118,4.0,4.0,0.0,5.0,1.25,2.0,0.5,3.0,5.0,1.25,6,0,0.0,0.9310344827586208,7,58,0.12946428571428573,5,7,3,0,0,3,4,0.008928571428571428,54,0.12053571428571427,12,0.026785714285714284,15,9.603616071428572,12.111919642857142,191.40460014763784,-12.170121586364205,6.135559617547806,39.44642857142857,17.811313243598626,3470.0,-1.0,1.425,9.0,57.0,40.0,0.8947368421052632,0.0,0.05263157894736842,0.5859319834778053,0.016426512968299712,5.0,0.0,0.004464285714285714,0.011160714285714286
871,Joy_Sarkar,0,0,1,0,0,0,9760,9760.txt,215,1220,22,24,8.6,277,42,218.58789231489163,28.647280266487194,776,111,279,43,3.0,3.0,3.0,4.0,1.3333333333333333,14.0,4.666666666666667,4.0,8.0,2.6666666666666665,3,0,0.0,1.0,2,25,0.11627906976744184,2,3,0,0,0,0,2,0.009302325581395349,23,0.10697674418604652,5,0.02325581395348837,4,10.182875264270614,14.552558139534886,193.72497331300042,-12.351730842546699,6.76157072054899,36.74947145877378,16.66814478333405,2592.0,30.0,3.8113207547169816,7.0,202.0,53.0,0.2326732673267327,0.06435643564356436,0.4504950495049505,10.609748927055543,0.0779320987654321,4.0,0.75,0.06511627906976744,0.0372093023255814
872,Global_Alliance_for_Improved_Nutrition,0,0,0,0,1,0,19754,19754.txt,2065,12168,96,107,38.9622641509434,206,31,2316.462768964785,341.92186241888663,5620,815,206,31,7.0,9.0,8.0,6.0,0.6666666666666666,15.0,1.6666666666666667,2.0,20.0,2.2222222222222223,12,0,0.031914893617021274,0.851063829787234,15,353,0.1709443099273608,2,28,8,1,0,7,117,0.056658595641646485,231,0.11186440677966104,35,0.01694915254237288,20,17.07885482243745,17.512116222760287,193.31743225353526,-12.240711055712357,5.805386796312482,58.459569209039536,21.105593058499906,4280.0,-1.0,3.0,3.0,156.0,52.0,0.3205128205128205,0.00641025641025641,0.3205128205128205,5.5854722271263695,0.03644859813084112,10.0,0.8,0.007263922518159807,0.009685230024213077
873,Wilm_Weppelmann,1,0,0,0,0,0,23829,23829.txt,304,3062,87,49,33.77777777777778,430,63,648.4326402093659,27.067816067549053,1978,124,430,63,10.0,4.0,0.0,9.0,2.25,0.0,0.0,4.0,9.0,2.25,1,0,0.011494252873563218,0.9770114942528736,2,32,0.10526315789473684,0,1,2,0,0,0,20,0.06578947368421052,23,0.0756578947368421,4,0.013157894736842105,4,27.7579816999395,34.940723684210525,193.1579209709856,-11.180065015985425,6.693872254116679,51.5205686630369,11.387182338914952,4587.0,-1.0,1.6666666666666667,2.0,30.0,18.0,0.5,0.03333333333333333,0.0,1.8461538461538456,0.006540222367560497,5.0,0.0,0.0,0.02960526315789473
874,County_Route_528_(New_Jersey),0,1,0,0,0,0,41379,41379.txt,1018,5130,49,54,78.30769230769229,508,84,1660.6406715481824,273.28197891555163,4523,745,25,2,42.0,7.0,0.0,42.0,6.0,20.0,2.8571428571428568,7.0,12.0,1.7142857142857142,2,0,0.020833333333333332,0.875,2,197,0.19351669941060906,0,25,14,0,0,9,12,0.011787819253438114,154,0.1512770137524558,6,0.005893909626719057,10,12.692823864319804,12.437426326129662,190.96783717643814,-12.124948739453961,5.6960289831761255,45.333466982077724,19.99939974930688,4847.0,30.0,3.32,2.0,83.0,25.0,0.24096385542168675,0.03614457831325301,0.3614457831325301,6.331666447310692,0.01712399422323086,8.0,0.0,0.019646365422396856,0.011787819253438114
875,The_Umbrellas_(jazz_ensemble),0,0,0,0,0,1,43993,43993.txt,242,1281,21,46,16.133333333333333,1213,199,462.5,80.5,1215,201,290,40,3.0,1.0,0.0,4.0,4.0,8.0,8.0,2.0,5.0,5.0,2,0,0.0,0.9,4,34,0.14049586776859505,1,9,2,1,1,1,4,0.016528925619834708,29,0.11983471074380166,5,0.02066115702479339,12,9.263764266036995,12.774752066115699,192.15026694989064,-12.226749472584045,6.051781601409023,37.55686737504921,16.416407864998742,642.0,-1.0,3.1428571428571432,0.0,22.0,7.0,0.2272727272727273,0.0,0.0,3.4817307448439827,0.03426791277258567,2.0,0.0,0.033057851239669415,0.02066115702479339
876,Andrew_Pilley,0,1,0,0,0,0,45145,45145.txt,636,3544,35,52,22.714285714285715,322,49,548.3595900501787,84.83065483656247,1753,272,218,35,4.0,5.0,4.0,4.0,0.8,37.0,7.4,1.0,20.0,4.0,4,0,0.03125,0.90625,8,94,0.14779874213836475,4,5,9,2,1,5,9,0.014150943396226415,73,0.11477987421383648,12,0.018867924528301886,25,13.90137466307278,15.370062893081755,192.77637924670282,-12.244783423484812,5.479495151695843,51.19029649595687,18.71168809699145,1803.0,-1.0,2.59,37.0,259.0,100.0,0.4633204633204634,0.011583011583011579,0.3706563706563705,5.3727217442743935,0.14364947310038825,6.0,0.6666666666666666,0.058176100628930826,0.031446540880503145
877,Event-related_functional_magnetic_resonance_imaging,1,0,0,0,0,0,26587,26587.txt,985,5512,47,53,44.77272727272727,1522,238,730.9324524195105,113.08072337936295,2256,344,28,3,6.0,9.0,0.0,6.0,0.6666666666666666,15.0,1.6666666666666667,3.0,2.0,0.2222222222222222,22,0,0.02127659574468085,0.7872340425531915,24,159,0.16142131979695432,0,11,12,3,1,9,34,0.03451776649746193,132,0.13401015228426394,49,0.049746192893401014,6,15.405596500702028,15.72860913705583,193.09724809736758,-12.28367229045258,5.525748638871903,55.982827519170534,20.004379911370272,4448.0,-1.0,2.1818181818181817,3.0,48.0,22.0,0.4583333333333333,0.0,0.0,2.946540134705804,0.01079136690647482,10.0,0.0,0.015228426395939087,0.0020304568527918787
878,Michelle_Collins_(comedian),1,0,0,0,0,0,26393,26393.txt,589,2914,33,55,34.64705882352941,564,100,998.1884842052627,164.430076324254,2568,425,29,3,5.0,5.0,4.0,6.0,1.2,27.0,5.4,6.0,25.0,5.0,8,1,0.03125,0.96875,10,90,0.1528013582342954,6,3,11,0,0,10,6,0.010186757215619695,79,0.13412563667232594,16,0.027164685908319185,24,10.796347687400319,11.659185059422748,191.41987266553485,-12.21083516959867,5.534197883177402,41.957143592118136,18.34452819263419,3051.0,30.0,1.7129629629629632,33.0,185.0,108.0,0.6270270270270271,0.021621621621621626,0.2,1.8654382082474497,0.060635857096034085,6.0,0.6666666666666666,0.045840407470288634,0.042444821731748725
879,Dead_Soul,0,0,1,0,0,0,43557,43557.txt,187,1013,12,29,23.375,742,115,268.1925614180975,41.698321309136645,742,115,52,7,4.0,4.0,0.0,5.0,1.25,3.0,0.75,4.0,3.0,0.75,4,0,0.0,1.0,4,32,0.1711229946524064,1,4,0,0,0,0,3,0.016042780748663103,24,0.12834224598930485,5,0.026737967914438502,1,11.876265597147947,14.181657754010693,192.6511423684613,-12.2658750679667,5.681158838838417,45.52985739750447,17.9164338901763,2929.0,-1.0,1.5294117647058822,2.0,26.0,17.0,0.7692307692307693,0.038461538461538464,0.0,0.9521904571390464,0.008876749743939911,5.0,0.0,0.016042780748663103,0.016042780748663103
880,Aculab,0,0,0,0,1,0,18155,18155.txt,795,4562,39,39,31.8,555,80,893.9911756959474,132.12704324079743,2670,383,555,80,4.0,3.0,6.0,5.0,1.6666666666666667,11.0,3.6666666666666665,2.0,5.0,1.6666666666666667,14,0,0.0,0.9230769230769232,15,133,0.16729559748427672,5,20,6,0,0,5,6,0.007547169811320755,80,0.10062893081761007,31,0.0389937106918239,13,15.790005805515245,16.527270440251574,193.1291480868757,-12.252739182582946,6.126998695816411,57.36574746008708,21.334498797454103,3649.0,30.0,1.7037037037037035,2.0,46.0,27.0,0.5434782608695652,0.021739130434782608,0.3478260869565217,3.1085725245674856,0.012606193477665114,4.0,1.5,0.013836477987421384,0.006289308176100629
881,Australian_National_Centre_for_the_Public_Awareness_of_Science,0,1,0,0,0,0,21874,21874.txt,791,4399,37,41,49.4375,189,30,537.1519710473003,84.02856657113698,1722,264,189,30,4.0,6.0,0.0,5.0,0.8333333333333334,19.0,3.1666666666666665,3.0,14.0,2.333333333333333,15,0,0.0,0.8648648648648649,16,152,0.19216182048040456,2,11,9,2,0,8,26,0.03286978508217446,124,0.15676359039190899,24,0.03034134007585335,17,15.452981856698678,15.55285714285714,192.2667828770417,-12.176440720782134,5.843530235724763,58.79936447193085,20.96392781945816,4154.0,-1.0,2.1666666666666665,2.0,39.0,18.0,0.41025641025641024,0.02564102564102564,0.0,4.337778985911134,0.00938854116514203,7.0,0.0,0.02402022756005057,0.017699115044247787
882,Bochasanwasi_Akshar_Purushottam_Swaminarayan_Sanstha,0,0,0,0,1,0,35874,35874.txt,7290,40462,363,94,70.77669902912622,1851,266,8867.392906598872,1338.4919872752318,25446,3825,1300,185,11.0,6.0,11.0,11.0,1.8333333333333333,187.0,31.16666666666667,12.0,62.0,10.333333333333334,86,0,0.0169971671388102,0.8498583569405099,105,1343,0.1842249657064472,25,58,72,12,0,55,152,0.020850480109739368,1070,0.1467764060356653,181,0.024828532235939643,191,14.753437540387033,15.397692729766804,193.01572152896054,-12.283628328200233,5.848232671220789,52.83984627418971,20.415676418789104,5358.0,3.75,3.1633888048411496,405.0,2091.0,661.0,0.3634624581539933,0.01530368244858919,0.490674318507891,9.770031156422633,0.3902575587905935,7.0,1.5714285714285714,0.02565157750342936,0.008504801097393691
883,Mercedes-Benz_OM668_engine,1,0,0,0,0,0,20790,20790.txt,299,1469,20,28,27.181818181818183,244,40,422.4064985295563,78.49203781276162,1159,208,97,14,3.0,5.0,0.0,4.0,0.8,0.0,0.0,3.0,2.0,0.4,6,0,0.0,1.0,8,34,0.1137123745819398,1,7,3,0,0,3,2,0.006688963210702341,30,0.10033444816053512,11,0.03678929765886288,2,9.185434782608695,11.131137123745816,190.4454017817504,-12.083443336194394,5.804563885518099,36.020234113712384,17.543039572248983,2543.0,-1.0,2.2,1.0,22.0,10.0,0.2272727272727273,0.0,0.0,4.099457958749615,0.008651199370821866,6.0,0.0,0.0,0.006688963210702341
884,30th_Rifle_Division,1,0,0,0,0,0,20345,20345.txt,1139,5887,98,57,15.391891891891891,496,88,1093.8803350915491,186.84134312298232,3474,592,497,88,9.0,9.0,1.0,10.0,1.1111111111111112,5.0,0.5555555555555556,8.0,5.0,0.5555555555555556,17,2,0.010309278350515464,0.9484536082474226,17,159,0.1395961369622476,5,13,17,0,0,16,11,0.009657594381035995,142,0.12467076382791922,28,0.02458296751536436,12,8.725184103492143,12.061659350307286,191.9030863408952,-12.223281392774336,6.300483453892323,39.89286162226085,16.809934312453688,3016.0,-1.0,2.6111111111111107,0.0,47.0,18.0,0.1702127659574468,0.0,0.0,3.4770677301427417,0.015583554376657824,10.0,0.1,0.004389815627743635,0.004389815627743635
885,Cogewea,0,0,0,1,0,0,22833,22833.txt,1809,9563,101,66,48.8918918918919,1331,207,816.0927888420531,131.35509126029336,3411,551,1334,210,8.0,5.0,2.0,7.0,1.4,44.0,8.8,4.0,16.0,3.2,21,0,0.01,0.96,37,294,0.1625207296849088,19,13,17,1,1,11,12,0.006633499170812604,231,0.12769485903814262,63,0.03482587064676617,98,12.424135428468224,13.661619679380872,192.1715860962653,-12.231472589300006,5.142876806551324,48.59082475411722,17.664566306253146,743.0,-1.0,8.304347826086957,2.0,191.0,23.0,0.09424083769633508,0.005235602094240838,0.0,22.75778255161664,0.2570659488559892,6.0,0.3333333333333333,0.024322830292979547,0.008844665561083471
886,"Jesner_v._Arab_Bank,_PLC",0,0,0,1,0,0,20767,20767.txt,871,4518,60,38,79.18181818181819,646,111,1043.768918657552,160.9492673691517,3170,500,646,111,9.0,5.0,2.0,6.0,1.2,15.0,3.0,3.0,18.0,3.6,11,0,0.0,0.9629629629629628,14,144,0.1653272101033295,8,25,10,1,0,8,14,0.016073478760045924,137,0.15729047072330654,25,0.02870264064293915,19,10.25976846536548,12.68567164179104,192.09515126634682,-12.245456713775079,5.722488182237246,43.56373899732109,17.352700094407325,496.0,-1.0,2.333333333333333,1.0,28.0,12.0,0.6071428571428571,0.0,0.0,1.49931113658824,0.05645161290322581,6.0,0.3333333333333333,0.017221584385763492,0.02066590126291619
887,Truth_(duo),0,0,0,0,0,1,48426,48426.txt,315,1705,15,40,26.25,866,144,135.0,11.5,1139,169,869,146,4.0,2.0,3.0,5.0,2.5,5.0,2.5,2.0,2.0,1.0,3,0,0.0,0.9333333333333332,5,58,0.1841269841269841,3,6,2,0,0,2,3,0.009523809523809523,47,0.1492063492063492,5,0.015873015873015872,13,14.563809523809526,14.652222222222221,192.75706419028998,-12.281745566261694,5.871824233114556,49.57142857142857,20.776388834631177,3065.0,-1.0,2.3214285714285716,22.0,130.0,56.0,0.4538461538461538,0.0,0.3076923076923077,4.320849732028021,0.04241435562805873,3.0,1.0,0.015873015873015872,0.006349206349206349
888,U.S._Family_Network,0,1,0,0,0,0,4379,4379.txt,1235,6398,86,54,56.13636363636363,1188,184,1173.36251857642,186.37102779133883,3645,577,470,73,7.0,6.0,0.0,4.0,0.6666666666666666,10.0,1.6666666666666667,2.0,32.0,5.333333333333333,11,2,0.014084507042253518,0.9014084507042254,21,197,0.15951417004048582,2,15,7,0,0,4,20,0.016194331983805668,155,0.12550607287449392,28,0.022672064777327937,26,10.150702193767069,12.624469635627527,191.68600884765357,-12.190022836083644,5.848406776915357,41.48597118915356,17.515428840327267,5012.0,-1.0,1.7647058823529411,5.0,60.0,34.0,0.45,0.0,0.25,2.8607365210855584,0.011971268954509178,7.0,0.0,0.008097165991902834,0.025910931174089068
889,Karl_Alvarez,0,1,0,0,0,0,12810,12810.txt,261,1294,15,33,32.625,1540,253,0.0,0.0,1547,259,1547,259,7.0,1.0,0.0,8.0,8.0,6.0,6.0,8.0,6.0,6.0,1,0,0.0,0.9333333333333332,3,50,0.19157088122605365,2,3,5,0,0,3,2,0.007662835249042145,34,0.13026819923371644,4,0.01532567049808429,9,10.62149425287356,11.677624521072795,190.55764640219815,-12.08796692071275,5.53801038687251,38.4727969348659,18.1657508881031,5165.0,-1.0,1.4722222222222223,29.0,106.0,72.0,0.7735849056603774,0.0,0.12264150943396225,0.8705593143366405,0.02052274927395934,2.0,0.0,0.02298850574712644,0.02298850574712644
890,Germaine_Lindsay,0,0,1,0,0,0,26621,26621.txt,528,2750,27,55,35.2,506,84,432.5496358800918,65.64059338549582,1559,244,507,84,7.0,6.0,1.0,6.0,1.0,25.0,4.166666666666667,3.0,22.0,3.6666666666666665,8,2,0.037037037037037035,0.9259259259259259,13,85,0.16098484848484848,5,3,3,0,0,3,6,0.011363636363636364,70,0.13257575757575754,16,0.030303030303030307,27,12.879027777777779,13.34299242424242,192.35021439393932,-12.27576818181818,5.370606060606061,47.77525252525253,18.846485765339608,5237.0,-1.0,1.823293172690763,79.0,454.0,249.0,0.6079295154185022,0.002202643171806168,0.2268722466960353,2.091272529388573,0.08669085354210426,7.0,0.14285714285714285,0.04734848484848485,0.041666666666666664
891,Hurfeish,0,1,0,0,0,0,926,926.txt,571,2806,38,48,33.588235294117645,182,31,1195.1204495317152,197.68830685365955,2806,465,182,31,6.0,6.0,3.0,6.0,1.0,35.0,5.833333333333332,2.0,40.0,6.666666666666668,7,0,0.0,0.9444444444444444,7,102,0.1786339754816112,4,12,12,1,0,11,14,0.02451838879159369,83,0.14535901926444833,17,0.0297723292469352,12,9.228972255507422,11.148056042031524,190.8123189674865,-12.134337165917914,5.971376322691056,40.59549267213568,17.894364882839344,4234.0,-1.0,2.239130434782609,8.0,103.0,46.0,0.27184466019417475,0.0,0.3300970873786408,5.810735619308454,0.02432687765706188,7.0,0.42857142857142855,0.06129597197898424,0.07005253940455343
892,Grodzinski_Bakery,0,0,0,0,1,0,37237,37237.txt,534,2864,18,70,31.411764705882355,123,21,1312.953498372615,206.70752284326758,2983,471,124,21,4.0,5.0,3.0,5.0,1.0,9.0,1.8,1.0,11.0,2.2,8,0,0.1111111111111111,0.6111111111111112,10,102,0.19101123595505606,1,4,6,0,1,6,7,0.01310861423220974,77,0.1441947565543071,12,0.02247191011235955,15,18.664456928838955,14.778576779026215,192.70675747494403,-12.287001757579562,5.455374217981713,57.943820224719104,22.874606914351787,4836.0,-1.0,1.6571428571428573,5.0,58.0,35.0,0.6206896551724138,0.0,0.15517241379310345,1.5986105077709063,0.011993382961124895,6.0,0.5,0.016853932584269662,0.020599250936329583
893,Rodenstock_GmbH,0,0,0,0,1,0,30896,30896.txt,3277,17027,467,47,14.064377682403435,441,64,6544.0826897281795,1042.917781994343,16264,2582,441,64,16.0,6.0,8.0,17.0,2.833333333333333,11.0,1.8333333333333333,13.0,13.0,2.1666666666666665,37,0,0.0,0.9802955665024632,44,496,0.1513579493439121,15,74,21,2,0,19,47,0.014342386328959412,414,0.12633506255721694,88,0.026853829722306988,37,6.551305621752803,10.528663411657003,190.25763250038585,-11.986981137624516,6.767387673554213,29.324118719855928,14.32354617921458,5264.0,-1.0,2.072072072072072,45.0,230.0,111.0,0.44782608695652176,0.0,0.3565217391304348,5.090195093293409,0.043693009118541036,7.0,1.1428571428571428,0.003356728715288373,0.003967043027158987
